datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
7/17/2023 6:00,7/17/2023 2:00,1,PJM,,,ZONE,,14.834167,14.852149,0.006731,0.01125,16.79,16.801076,0.004416,0.00666
7/17/2023 7:00,7/17/2023 3:00,1,PJM,,,ZONE,,13.754167,13.77221,0.007685,0.010358,16.03,16.042045,-0.000188,0.012233
7/17/2023 8:00,7/17/2023 4:00,1,PJM,,,ZONE,,13.874167,13.893664,0.009289,0.010208,16.13,16.140857,-0.00343,0.014287
7/17/2023 9:00,7/17/2023 5:00,1,PJM,,,ZONE,,15.526667,15.558455,0.017719,0.01407,17.6,17.622807,-0.006875,0.029682
7/17/2023 10:00,7/17/2023 6:00,1,PJM,,,ZONE,,16.193333,16.228162,0.022583,0.012246,20.16,20.184441,-0.001446,0.025887
7/17/2023 11:00,7/17/2023 7:00,1,PJM,,,ZONE,,18.429167,18.460137,0.01658,0.01439,23.55,23.565301,0.008333,0.006968
7/17/2023 12:00,7/17/2023 8:00,1,PJM,,,ZONE,,25.0775,25.121835,0.024268,0.020067,27.51,27.538185,0.011908,0.016277
7/17/2023 13:00,7/17/2023 9:00,1,PJM,,,ZONE,,25.935,25.973684,0.019898,0.018785,30.88,30.926052,0.017613,0.028439
7/17/2023 14:00,7/17/2023 10:00,1,PJM,,,ZONE,,27.770833,27.797703,0.005256,0.021614,31.9,31.86758,-0.0165,-0.01592
7/17/2023 15:00,7/17/2023 11:00,1,PJM,,,ZONE,,48.225833,48.291809,0.028134,0.037842,37.4,37.473308,0.063,0.010308
7/17/2023 16:00,7/17/2023 12:00,1,PJM,,,ZONE,,32.184167,32.225539,0.013962,0.02741,44.53,44.609186,0.059182,0.020004
7/17/2023 17:00,7/17/2023 13:00,1,PJM,,,ZONE,,39.633333,39.698047,0.032733,0.03198,47.53,47.530111,-0.020176,0.020287
7/17/2023 18:00,7/17/2023 14:00,1,PJM,,,ZONE,,37.013333,37.05933,0.014968,0.031028,49.23,49.246962,-0.079968,0.09693
7/17/2023 19:00,7/17/2023 15:00,1,PJM,,,ZONE,,36.6725,36.727113,0.024097,0.030516,59.21,59.127544,-0.135951,0.053495
7/17/2023 20:00,7/17/2023 16:00,1,PJM,,,ZONE,,38.986667,39.062196,0.044179,0.03135,67.72,67.77373,-0.007552,0.061282
7/17/2023 21:00,7/17/2023 17:00,1,PJM,,,ZONE,,44.395,44.52608,0.092754,0.038326,70.45,70.189899,-0.331512,0.071411
7/17/2023 22:00,7/17/2023 18:00,1,PJM,,,ZONE,,42.659167,42.750768,0.061703,0.029899,62.81,62.366654,-0.528775,0.085429
7/17/2023 23:00,7/17/2023 19:00,1,PJM,,,ZONE,,37.056667,37.184813,0.099501,0.028646,51.88,51.261731,-0.662266,0.043997
7/18/2023 0:00,7/17/2023 20:00,1,PJM,,,ZONE,,38.51,38.651433,0.11182,0.029613,42.14,42.0093,-0.146321,0.015621
7/18/2023 1:00,7/17/2023 21:00,1,PJM,,,ZONE,,25.3375,25.410152,0.054252,0.0184,39.1,39.229015,0.098087,0.030928
7/18/2023 2:00,7/17/2023 22:00,1,PJM,,,ZONE,,24.159167,24.203773,0.028007,0.016599,32.18,32.210515,0.030801,-0.000286
7/18/2023 3:00,7/17/2023 23:00,1,PJM,,,ZONE,,22.993333,23.053206,0.041798,0.018074,28.68,28.713562,0.0389,-0.005338
7/18/2023 4:00,7/18/2023 0:00,1,PJM,,,ZONE,,21.718333,21.759402,0.023557,0.017512,22.1,22.091252,-0.001044,-0.007704
7/18/2023 5:00,7/18/2023 1:00,1,PJM,,,ZONE,,19.8775,19.939962,0.045522,0.01694,18.17,18.168506,0.003388,-0.004882
7/18/2023 6:00,7/18/2023 2:00,1,PJM,,,ZONE,,16.753333,16.877261,0.109245,0.014683,16.18,16.167132,-0.004122,-0.008746
7/18/2023 7:00,7/18/2023 3:00,1,PJM,,,ZONE,,12.930833,13.033535,0.093409,0.009293,15.09,15.09676,0.010519,-0.003759
7/18/2023 8:00,7/18/2023 4:00,1,PJM,,,ZONE,,15.494167,15.646496,0.141913,0.010417,15.15,15.141417,0.005634,-0.014217
7/18/2023 9:00,7/18/2023 5:00,1,PJM,,,ZONE,,15.104167,15.221,0.104891,0.011942,17.59,17.578965,0.001447,-0.012482
7/18/2023 10:00,7/18/2023 6:00,1,PJM,,,ZONE,,16.158333,16.250427,0.079732,0.012361,20.97,20.968981,0.000904,-0.001923
7/18/2023 11:00,7/18/2023 7:00,1,PJM,,,ZONE,,16.565,16.595857,0.016319,0.014537,21.72,21.699251,-0.022828,0.002079
7/18/2023 12:00,7/18/2023 8:00,1,PJM,,,ZONE,,19.349167,19.376642,0.010526,0.016949,23.31,23.287535,-0.023864,0.001399
7/18/2023 13:00,7/18/2023 9:00,1,PJM,,,ZONE,,24.575,24.607978,0.015106,0.017872,27.17,27.154231,-0.037797,0.022028
7/18/2023 14:00,7/18/2023 10:00,1,PJM,,,ZONE,,27.091667,27.132416,0.019121,0.021628,29.62,29.664416,0.013614,0.030802
7/18/2023 15:00,7/18/2023 11:00,1,PJM,,,ZONE,,28.824167,28.886478,0.039497,0.022814,33.97,34.087528,0.079919,0.037609
7/18/2023 16:00,7/18/2023 12:00,1,PJM,,,ZONE,,31.6425,31.711007,0.042753,0.025754,37.75,37.928975,0.138456,0.040519
7/18/2023 17:00,7/18/2023 13:00,1,PJM,,,ZONE,,29.615833,29.659238,0.02019,0.023215,40.95,41.385832,0.338964,0.096868
7/18/2023 18:00,7/18/2023 14:00,1,PJM,,,ZONE,,39.493333,39.535906,0.011758,0.030815,43.83,44.273023,0.329451,0.113572
7/18/2023 19:00,7/18/2023 15:00,1,PJM,,,ZONE,,47.808333,47.891515,0.045281,0.037902,48.67,49.204977,0.386858,0.148119
7/18/2023 20:00,7/18/2023 16:00,1,PJM,,,ZONE,,37.135,37.190061,0.025986,0.029075,59.25,59.622102,0.176551,0.195551
7/18/2023 21:00,7/18/2023 17:00,1,PJM,,,ZONE,,52.725833,52.902848,0.136222,0.040792,60.52,60.666219,-0.047766,0.193985
7/18/2023 22:00,7/18/2023 18:00,1,PJM,,,ZONE,,41.029167,41.2056,0.146055,0.030379,53.8,54.084822,0.121674,0.163148
7/18/2023 23:00,7/18/2023 19:00,1,PJM,,,ZONE,,38.654167,38.750108,0.068695,0.027246,46.91,47.140621,0.130074,0.100547
7/19/2023 0:00,7/18/2023 20:00,1,PJM,,,ZONE,,32.9875,33.041992,0.029423,0.025069,39.88,40.243349,0.298001,0.065348
7/19/2023 1:00,7/18/2023 21:00,1,PJM,,,ZONE,,29.050833,29.121676,0.050378,0.020465,37.21,37.50031,0.217941,0.072369
7/19/2023 2:00,7/18/2023 22:00,1,PJM,,,ZONE,,26.595833,26.634276,0.018714,0.019729,30.8,30.909371,0.064686,0.044685
7/19/2023 3:00,7/18/2023 23:00,1,PJM,,,ZONE,,25.194167,25.257736,0.043842,0.019727,27.21,27.279372,0.030636,0.038736
7/19/2023 4:00,7/19/2023 0:00,1,PJM,,,ZONE,,20.963333,20.993923,0.014776,0.015814,22.13,22.14265,0.009604,0.003046
7/19/2023 5:00,7/19/2023 1:00,1,PJM,,,ZONE,,22.128333,22.189398,0.042031,0.019034,19.29,19.292206,0.010769,-0.008563
7/19/2023 6:00,7/19/2023 2:00,1,PJM,,,ZONE,,18.911667,18.951442,0.023406,0.01637,17.11,17.105824,0.003962,-0.008138
7/19/2023 7:00,7/19/2023 3:00,1,PJM,,,ZONE,,17.554167,17.60753,0.039017,0.014347,16.11,16.088129,-0.005529,-0.016342
7/19/2023 8:00,7/19/2023 4:00,1,PJM,,,ZONE,,17.644167,17.690389,0.030693,0.01553,15.99,15.965042,-0.009457,-0.015501
7/19/2023 9:00,7/19/2023 5:00,1,PJM,,,ZONE,,22.524167,22.587603,0.043226,0.020211,17.35,17.322375,-0.015352,-0.012273
7/19/2023 10:00,7/19/2023 6:00,1,PJM,,,ZONE,,23.929167,23.986813,0.039041,0.018605,21.42,21.398802,-0.00896,-0.012238
7/19/2023 11:00,7/19/2023 7:00,1,PJM,,,ZONE,,21.7475,21.774851,0.009994,0.017357,21.74,21.749224,0.010749,-0.001525
7/19/2023 12:00,7/19/2023 8:00,1,PJM,,,ZONE,,24.200833,24.224642,0.004075,0.019734,25.21,25.230008,-0.002889,0.022897
7/19/2023 13:00,7/19/2023 9:00,1,PJM,,,ZONE,,29.806667,29.870212,0.039766,0.023779,27.81,27.853071,0.004541,0.03853
7/19/2023 14:00,7/19/2023 10:00,1,PJM,,,ZONE,,26.966667,27.030157,0.040821,0.022669,29.27,29.292502,0.003254,0.019248
7/19/2023 15:00,7/19/2023 11:00,1,PJM,,,ZONE,,26.288333,26.336533,0.028281,0.019919,33.16,33.218135,0.022052,0.036083
7/19/2023 16:00,7/19/2023 12:00,1,PJM,,,ZONE,,35.753333,35.908126,0.125922,0.028871,36.15,36.354151,0.117487,0.086664
7/19/2023 17:00,7/19/2023 13:00,1,PJM,,,ZONE,,33.0425,33.106163,0.038308,0.025356,39.34,39.626364,0.187606,0.098758
7/19/2023 18:00,7/19/2023 14:00,1,PJM,,,ZONE,,48.714167,48.864788,0.116915,0.033706,40.38,40.773625,0.29321,0.100415
7/19/2023 19:00,7/19/2023 15:00,1,PJM,,,ZONE,,45.933333,46.019225,0.054102,0.03179,42.2,42.661637,0.344846,0.116791
7/19/2023 20:00,7/19/2023 16:00,1,PJM,,,ZONE,,47.739167,47.831829,0.059113,0.03355,49.58,50.317321,0.57351,0.163811
7/19/2023 21:00,7/19/2023 17:00,1,PJM,,,ZONE,,69.29,69.512013,0.17408,0.047933,54.95,55.328517,0.182902,0.195615
7/19/2023 22:00,7/19/2023 18:00,1,PJM,,,ZONE,,69.065,69.348336,0.237271,0.046065,49.71,49.988123,0.16337,0.114753
7/19/2023 23:00,7/19/2023 19:00,1,PJM,,,ZONE,,46.4,46.558172,0.12561,0.032562,43.7,43.91226,0.160327,0.051933
7/20/2023 0:00,7/19/2023 20:00,1,PJM,,,ZONE,,44.455,44.583287,0.097248,0.03104,38.76,39.090819,0.282791,0.048028
7/20/2023 1:00,7/19/2023 21:00,1,PJM,,,ZONE,,42.010833,42.162932,0.123488,0.028611,38.15,38.232214,0.059081,0.023133
7/20/2023 2:00,7/19/2023 22:00,1,PJM,,,ZONE,,30.353333,30.415896,0.041992,0.02057,30.33,30.361615,0.008211,0.023404
7/20/2023 3:00,7/19/2023 23:00,1,PJM,,,ZONE,,28.098333,28.17658,0.056087,0.02216,27.18,27.17806,0.00513,-0.00707
7/20/2023 4:00,7/20/2023 0:00,1,PJM,,,ZONE,,19.790833,19.837341,0.030788,0.01572,22.4,22.355076,-0.048509,0.003585
7/20/2023 5:00,7/20/2023 1:00,1,PJM,,,ZONE,,21.256667,21.316775,0.04175,0.018359,20.26,20.234273,-0.029276,0.003549
7/20/2023 6:00,7/20/2023 2:00,1,PJM,,,ZONE,,19.864167,19.925829,0.045007,0.016656,17.75,17.709618,-0.020708,-0.019674
7/20/2023 7:00,7/20/2023 3:00,1,PJM,,,ZONE,,16.2525,16.288906,0.023439,0.012967,16.56,16.512343,-0.019699,-0.027958
7/20/2023 8:00,7/20/2023 4:00,1,PJM,,,ZONE,,16.6725,16.714015,0.027221,0.014294,16.61,16.530615,-0.046308,-0.033077
7/20/2023 9:00,7/20/2023 5:00,1,PJM,,,ZONE,,18.89,18.938262,0.033504,0.014758,18.69,18.622378,-0.034167,-0.033455
7/20/2023 10:00,7/20/2023 6:00,1,PJM,,,ZONE,,23.173333,23.247402,0.055758,0.018311,22.34,22.280132,-0.028498,-0.03137
7/20/2023 11:00,7/20/2023 7:00,1,PJM,,,ZONE,,23.41,23.461348,0.033708,0.017639,23.31,23.271248,-0.020599,-0.018153
7/20/2023 12:00,7/20/2023 8:00,1,PJM,,,ZONE,,35.615833,35.687776,0.044229,0.027714,27.18,27.145434,-0.026599,-0.007967
7/20/2023 13:00,7/20/2023 9:00,1,PJM,,,ZONE,,26.378333,26.386961,-0.009287,0.017914,31.13,31.009384,-0.089718,-0.030898
7/20/2023 14:00,7/20/2023 10:00,1,PJM,,,ZONE,,43.325,43.430542,0.075212,0.03033,31.83,31.74975,-0.069368,-0.010882
7/20/2023 15:00,7/20/2023 11:00,1,PJM,,,ZONE,,55.630833,55.833707,0.161435,0.041439,35.52,35.451687,-0.066656,-0.001657
7/20/2023 16:00,7/20/2023 12:00,1,PJM,,,ZONE,,49.894167,50.036619,0.102501,0.039952,39.94,39.918918,-0.015013,-0.006069
7/20/2023 17:00,7/20/2023 13:00,1,PJM,,,ZONE,,46.856667,46.94473,0.049384,0.03868,39.87,40.003444,0.136907,-0.003463
7/20/2023 18:00,7/20/2023 14:00,1,PJM,,,ZONE,,51.635833,51.769284,0.091268,0.042182,41.89,42.161035,0.280096,-0.009061
7/20/2023 19:00,7/20/2023 15:00,1,PJM,,,ZONE,,46.125833,46.237418,0.072497,0.039088,46.21,46.691817,0.475692,0.006125
7/20/2023 20:00,7/20/2023 16:00,1,PJM,,,ZONE,,60.994167,61.165272,0.118397,0.052708,49.26,50.248403,0.977427,0.010976
7/20/2023 21:00,7/20/2023 17:00,1,PJM,,,ZONE,,81.276667,81.592042,0.247148,0.068226,48.87,49.27807,0.438478,-0.030408
7/20/2023 22:00,7/20/2023 18:00,1,PJM,,,ZONE,,101.669167,102.187936,0.435477,0.083293,44.1,44.34551,0.273826,-0.028316
7/20/2023 23:00,7/20/2023 19:00,1,PJM,,,ZONE,,72.695,73.010209,0.260677,0.054533,40.79,41.02991,0.26541,-0.0255
7/21/2023 0:00,7/20/2023 20:00,1,PJM,,,ZONE,,42.866667,42.957883,0.0573,0.033917,38.06,38.271801,0.236856,-0.025055
7/21/2023 1:00,7/20/2023 21:00,1,PJM,,,ZONE,,35.5025,35.593444,0.063903,0.027041,36.52,36.548962,0.068384,-0.039422
7/21/2023 2:00,7/20/2023 22:00,1,PJM,,,ZONE,,29.9875,30.046879,0.034925,0.024453,29.15,29.131834,-0.01492,-0.003246
7/21/2023 3:00,7/20/2023 23:00,1,PJM,,,ZONE,,26.399167,26.471728,0.052231,0.02033,25.5,25.466728,-0.01441,-0.018862
7/21/2023 4:00,7/21/2023 0:00,1,PJM,,,ZONE,,19.248333,19.288041,0.022391,0.017317,22.15,22.051749,-0.05244,-0.045811
7/21/2023 5:00,7/21/2023 1:00,1,PJM,,,ZONE,,21.9,21.961393,0.041488,0.019906,21.05,20.932072,-0.061627,-0.056301
7/21/2023 6:00,7/21/2023 2:00,1,PJM,,,ZONE,,19.961667,20.022609,0.043922,0.01702,18.22,18.104998,-0.057152,-0.05785
7/21/2023 7:00,7/21/2023 3:00,1,PJM,,,ZONE,,16.508333,16.582356,0.061683,0.012339,16.22,16.107371,-0.059258,-0.053371
7/21/2023 8:00,7/21/2023 4:00,1,PJM,,,ZONE,,15.56,15.61233,0.039192,0.013138,16.26,16.130242,-0.068591,-0.061167
7/21/2023 9:00,7/21/2023 5:00,1,PJM,,,ZONE,,17.635833,17.673752,0.024542,0.013377,18.68,18.545748,-0.066749,-0.067503
7/21/2023 10:00,7/21/2023 6:00,1,PJM,,,ZONE,,21.1975,21.274476,0.061821,0.015155,22.58,22.421449,-0.068234,-0.090317
7/21/2023 11:00,7/21/2023 7:00,1,PJM,,,ZONE,,21.1825,21.214954,0.015406,0.017049,23.95,23.829139,-0.066926,-0.053935
7/21/2023 12:00,7/21/2023 8:00,1,PJM,,,ZONE,,23.946667,23.997185,0.032669,0.017849,25.34,25.230765,-0.050074,-0.059161
7/21/2023 13:00,7/21/2023 9:00,1,PJM,,,ZONE,,27.941667,28.04367,0.080241,0.021763,27.79,27.67089,-0.06832,-0.05079
7/21/2023 14:00,7/21/2023 10:00,1,PJM,,,ZONE,,24.5275,24.576688,0.032059,0.017129,29.95,29.80944,-0.108428,-0.032132
7/21/2023 15:00,7/21/2023 11:00,1,PJM,,,ZONE,,35.2625,35.300071,0.012008,0.025563,31.63,31.46079,-0.13742,-0.03179
7/21/2023 16:00,7/21/2023 12:00,1,PJM,,,ZONE,,39.113333,39.146298,0.003263,0.029702,34.35,34.098415,-0.238919,-0.012666
7/21/2023 17:00,7/21/2023 13:00,1,PJM,,,ZONE,,55.5075,55.546428,0,0.038928,36.41,36.137982,-0.298228,0.02621
7/21/2023 18:00,7/21/2023 14:00,1,PJM,,,ZONE,,43.723333,43.755888,0,0.032554,36.86,36.656015,-0.246609,0.042624
7/21/2023 19:00,7/21/2023 15:00,1,PJM,,,ZONE,,66.3,66.322442,-0.028301,0.050743,39.52,39.270979,-0.341339,0.092318
7/21/2023 20:00,7/21/2023 16:00,1,PJM,,,ZONE,,156.144167,156.265015,0.001763,0.119086,45.44,45.378991,-0.183377,0.122368
7/21/2023 21:00,7/21/2023 17:00,1,PJM,,,ZONE,,64.495833,64.539494,-0.00407,0.047731,46.39,46.262896,-0.225397,0.098293
7/21/2023 22:00,7/21/2023 18:00,1,PJM,,,ZONE,,50.738333,50.800907,0.023798,0.038776,42.87,42.67769,-0.225422,0.033112
7/21/2023 23:00,7/21/2023 19:00,1,PJM,,,ZONE,,37.225,37.255651,0.004031,0.026619,37.63,37.558401,-0.105373,0.033774
7/22/2023 0:00,7/21/2023 20:00,1,PJM,,,ZONE,,36.310833,36.381071,0.044213,0.026024,34.95,34.709072,-0.268717,0.027789
7/22/2023 1:00,7/21/2023 21:00,1,PJM,,,ZONE,,50.635,50.844577,0.175548,0.03403,30.54,30.343032,-0.198004,0.001036
7/22/2023 2:00,7/21/2023 22:00,1,PJM,,,ZONE,,26.7575,26.793291,0.018945,0.016846,27.47,27.306368,-0.147099,-0.016533
7/22/2023 3:00,7/21/2023 23:00,1,PJM,,,ZONE,,23.425,23.448301,0.006456,0.016846,24.96,24.783812,-0.135631,-0.040557
7/22/2023 4:00,7/22/2023 0:00,1,PJM,,,ZONE,,27.898333,27.933665,0.015709,0.019623,24.82,24.80835,-0.03499,0.02334
7/22/2023 5:00,7/22/2023 1:00,1,PJM,,,ZONE,,20.846667,20.886362,0.024228,0.015467,22.01,21.94656,-0.04805,-0.01539
7/22/2023 6:00,7/22/2023 2:00,1,PJM,,,ZONE,,17.058333,17.121126,0.049476,0.013317,20.72,20.645263,-0.054103,-0.020634
7/22/2023 7:00,7/22/2023 3:00,1,PJM,,,ZONE,,17.135833,17.184262,0.034046,0.014383,18.92,18.839311,-0.057584,-0.023105
7/22/2023 8:00,7/22/2023 4:00,1,PJM,,,ZONE,,16.401667,16.489854,0.075868,0.012319,17.47,17.386819,-0.056559,-0.026622
7/22/2023 9:00,7/22/2023 5:00,1,PJM,,,ZONE,,16.029167,16.113057,0.06984,0.01405,17.04,16.962807,-0.055259,-0.021934
7/22/2023 10:00,7/22/2023 6:00,1,PJM,,,ZONE,,16.8775,16.972914,0.081831,0.013583,17.01,16.936169,-0.047328,-0.026503
7/22/2023 11:00,7/22/2023 7:00,1,PJM,,,ZONE,,19.94,19.985949,0.030203,0.015745,16.38,16.340158,-0.03417,-0.005672
7/22/2023 12:00,7/22/2023 8:00,1,PJM,,,ZONE,,29.770833,29.823086,0.029681,0.022572,20.01,19.938025,-0.072653,0.000678
7/22/2023 13:00,7/22/2023 9:00,1,PJM,,,ZONE,,27.510833,27.55579,0.023733,0.021223,22.75,22.645801,-0.114923,0.010724
7/22/2023 14:00,7/22/2023 10:00,1,PJM,,,ZONE,,19.700833,19.734259,0.017996,0.01543,23.59,23.475593,-0.140309,0.025902
7/22/2023 15:00,7/22/2023 11:00,1,PJM,,,ZONE,,26.525833,26.551673,0.006788,0.019052,27.73,27.584146,-0.178561,0.032707
7/22/2023 16:00,7/22/2023 12:00,1,PJM,,,ZONE,,35.145833,35.198599,0.02933,0.023435,29.58,29.411082,-0.20112,0.032202
7/22/2023 17:00,7/22/2023 13:00,1,PJM,,,ZONE,,29.153333,29.186284,0.01431,0.01864,32.11,31.959376,-0.182801,0.032177
7/22/2023 18:00,7/22/2023 14:00,1,PJM,,,ZONE,,41.195,41.229623,0.00779,0.026834,33.05,32.951806,-0.144681,0.046487
7/22/2023 19:00,7/22/2023 15:00,1,PJM,,,ZONE,,47.353333,47.423402,0.041396,0.028673,36.11,35.960235,-0.207426,0.057661
7/22/2023 20:00,7/22/2023 16:00,1,PJM,,,ZONE,,61.774167,61.916053,0.102858,0.039028,42.08,41.887062,-0.276096,0.083158
7/22/2023 21:00,7/22/2023 17:00,1,PJM,,,ZONE,,63.768333,64.006406,0.198178,0.039894,47.49,47.406751,-0.171426,0.088177
7/22/2023 22:00,7/22/2023 18:00,1,PJM,,,ZONE,,55.358333,55.523808,0.129316,0.036158,44.92,44.788675,-0.19723,0.065905
7/22/2023 23:00,7/22/2023 19:00,1,PJM,,,ZONE,,41.976667,42.044698,0.041928,0.026103,37.98,37.845813,-0.169962,0.035775
7/23/2023 0:00,7/22/2023 20:00,1,PJM,,,ZONE,,35.0125,35.053807,0.019795,0.021513,32.85,32.739883,-0.129987,0.01987
7/23/2023 1:00,7/22/2023 21:00,1,PJM,,,ZONE,,38.308333,38.391597,0.057516,0.025747,29.92,29.778615,-0.117705,-0.02368
7/23/2023 2:00,7/22/2023 22:00,1,PJM,,,ZONE,,28.973333,29.043244,0.050063,0.019848,26.36,26.223562,-0.097389,-0.039049
7/23/2023 3:00,7/22/2023 23:00,1,PJM,,,ZONE,,19.945833,19.978915,0.019971,0.013111,24.34,24.174041,-0.095303,-0.070656
7/23/2023 4:00,7/23/2023 0:00,1,PJM,,,ZONE,,19.745,19.768149,0.006885,0.016264,19.18,19.165371,-0.01259,-0.002039
7/23/2023 5:00,7/23/2023 1:00,1,PJM,,,ZONE,,16.4875,16.511971,0.011194,0.013277,17.87,17.851933,-0.018101,0.000034
7/23/2023 6:00,7/23/2023 2:00,1,PJM,,,ZONE,,13.2225,13.255339,0.02191,0.010929,15.58,15.530733,-0.012951,-0.036316
7/23/2023 7:00,7/23/2023 3:00,1,PJM,,,ZONE,,13.685,13.729128,0.033834,0.010294,14.32,14.25135,-0.013126,-0.055524
7/23/2023 8:00,7/23/2023 4:00,1,PJM,,,ZONE,,11.864167,11.889481,0.016968,0.008346,13.89,13.813282,-0.020183,-0.056535
7/23/2023 9:00,7/23/2023 5:00,1,PJM,,,ZONE,,11.57,11.59895,0.018533,0.010417,13.61,13.546898,-0.022984,-0.040118
7/23/2023 10:00,7/23/2023 6:00,1,PJM,,,ZONE,,11.778333,11.808108,0.020523,0.009251,12.4,12.341399,-0.016056,-0.042545
7/23/2023 11:00,7/23/2023 7:00,1,PJM,,,ZONE,,11.490833,11.507778,0.008524,0.00842,12.51,12.439449,-0.025329,-0.045222
7/23/2023 12:00,7/23/2023 8:00,1,PJM,,,ZONE,,15.728333,15.761938,0.021557,0.012048,16.98,16.887997,-0.028176,-0.063827
7/23/2023 13:00,7/23/2023 9:00,1,PJM,,,ZONE,,15.0575,15.074575,0.006104,0.010971,17.68,17.608699,-0.033853,-0.037448
7/23/2023 14:00,7/23/2023 10:00,1,PJM,,,ZONE,,17.668333,17.706028,0.024218,0.013477,21.83,21.715987,-0.070953,-0.04306
7/23/2023 15:00,7/23/2023 11:00,1,PJM,,,ZONE,,28.828333,28.896881,0.047521,0.021026,27.86,27.685058,-0.116488,-0.058454
7/23/2023 16:00,7/23/2023 12:00,1,PJM,,,ZONE,,29.780833,29.828382,0.025291,0.022257,30.98,30.793553,-0.147042,-0.039405
7/23/2023 17:00,7/23/2023 13:00,1,PJM,,,ZONE,,34.234167,34.295848,0.036228,0.025454,34.8,34.64488,-0.120108,-0.035012
7/23/2023 18:00,7/23/2023 14:00,1,PJM,,,ZONE,,29.8075,29.846594,0.017608,0.021486,37.6,37.443333,-0.133499,-0.023168
7/23/2023 19:00,7/23/2023 15:00,1,PJM,,,ZONE,,42.143333,42.203673,0.032169,0.028171,40.46,40.332027,-0.098778,-0.029195
7/23/2023 20:00,7/23/2023 16:00,1,PJM,,,ZONE,,45.48,45.524837,0.014597,0.03024,49.16,49.118854,-0.046519,0.005373
7/23/2023 21:00,7/23/2023 17:00,1,PJM,,,ZONE,,54.895833,54.966055,0.03408,0.036142,55.3,55.423462,0.001079,0.122383
7/23/2023 22:00,7/23/2023 18:00,1,PJM,,,ZONE,,51.34,51.411733,0.037457,0.034276,52.63,52.787831,0.052997,0.104834
7/23/2023 23:00,7/23/2023 19:00,1,PJM,,,ZONE,,42.375833,42.453169,0.050766,0.02657,44.87,44.911026,0.047981,-0.006955
7/24/2023 0:00,7/23/2023 20:00,1,PJM,,,ZONE,,33.291667,33.368224,0.05553,0.021028,36.54,36.548783,0.024354,-0.015571
7/24/2023 1:00,7/23/2023 21:00,1,PJM,,,ZONE,,34.424167,34.507265,0.061288,0.02181,33.72,33.639195,-0.030704,-0.050101
7/24/2023 2:00,7/23/2023 22:00,1,PJM,,,ZONE,,31.423333,31.53335,0.088546,0.021471,30.02,29.875654,-0.052118,-0.092228
7/24/2023 3:00,7/23/2023 23:00,1,PJM,,,ZONE,,23.84,23.911564,0.054405,0.017159,25.55,25.400933,-0.039599,-0.109468
7/24/2023 4:00,7/24/2023 0:00,1,PJM,,,ZONE,,20.733333,20.779518,0.031151,0.015034,20.35,20.303478,-0.016842,-0.02968
7/24/2023 5:00,7/24/2023 1:00,1,PJM,,,ZONE,,20.546667,20.639713,0.076949,0.016098,20.3,20.231998,-0.022726,-0.045276
7/24/2023 6:00,7/24/2023 2:00,1,PJM,,,ZONE,,17.3625,17.445333,0.070107,0.012726,15.9,15.835133,-0.023368,-0.041499
7/24/2023 7:00,7/24/2023 3:00,1,PJM,,,ZONE,,15.906667,15.973015,0.053487,0.012861,15.35,15.279847,-0.025998,-0.044155
7/24/2023 8:00,7/24/2023 4:00,1,PJM,,,ZONE,,15.863333,15.919126,0.042879,0.012914,16.54,16.456268,-0.031272,-0.05246
7/24/2023 9:00,7/24/2023 5:00,1,PJM,,,ZONE,,18.874167,18.932543,0.043103,0.015273,18.33,18.231946,-0.032966,-0.065088
7/24/2023 10:00,7/24/2023 6:00,1,PJM,,,ZONE,,18.305833,18.343393,0.023702,0.013858,23.38,23.278989,-0.023293,-0.077718
7/24/2023 11:00,7/24/2023 7:00,1,PJM,,,ZONE,,20.826667,20.864886,0.02362,0.014599,26.13,26.042194,-0.00159,-0.086216
7/24/2023 12:00,7/24/2023 8:00,1,PJM,,,ZONE,,22.491667,22.534608,0.028046,0.014895,30.02,29.92634,-0.007698,-0.085962
7/24/2023 13:00,7/24/2023 9:00,1,PJM,,,ZONE,,22.97,23.044947,0.059697,0.015251,34.17,34.139349,0.024112,-0.054763
7/24/2023 14:00,7/24/2023 10:00,1,PJM,,,ZONE,,23.9425,24.000667,0.04197,0.016197,34.99,34.985733,0.031726,-0.035993
7/24/2023 15:00,7/24/2023 11:00,1,PJM,,,ZONE,,42.346667,42.517644,0.141953,0.029024,40.33,40.374017,0.087204,-0.043187
7/24/2023 16:00,7/24/2023 12:00,1,PJM,,,ZONE,,32.774167,32.882804,0.086479,0.022158,45.28,45.409337,0.166735,-0.037398
7/24/2023 17:00,7/24/2023 13:00,1,PJM,,,ZONE,,68.348333,68.573603,0.182119,0.043152,49.45,49.648993,0.205091,-0.006098
7/24/2023 18:00,7/24/2023 14:00,1,PJM,,,ZONE,,68.305,68.441743,0.093703,0.04304,52.54,52.869296,0.318602,0.010694
7/24/2023 19:00,7/24/2023 15:00,1,PJM,,,ZONE,,61.486667,61.624451,0.09779,0.039994,58.81,59.306121,0.466777,0.029344
